htsno,hs8,hs6,hs2,description,general,special,CN_subheading,CN_wave,CN_tariff
9902.10.48,99021048,990210,99,"Mixtures containing 88 percent or more by weight of poly[oxy(dimethylsilanediyl)] bis[omega-butoxypoly(oxypropylene)] ether (CAS No. 67762-96-3), 8 percent or less by weight α-butyl-ω-hydroxylpoly(oxypropylene) (CAS No. 9003-13-8) and less than 4 percent by weight silica dimethylsilylate (CAS No. 68611-44-9) (provided for in subheading 3824.90.92) ",0.1%,No change,,,0.0
9902.10.49,99021049,990210,99,"Mixtures of 2-amino-2,3-dimethylbutanenitrile (CAS No. 13893-53-3) and toluene (provided for in subheading 3824.99.28)",Free,No change,,,0.0
9902.10.50,99021050,990210,99,Preparations based on N-(2-ethoxyphenyl)-N'-[4-(10-methylundecyl)phenyl] ethanediamide (CAS No. 82493-14-9) (provided for in subheading 3824.99.28) ,Free,No change,,,0.0
9902.10.52,99021052,990210,99,"Mixtures of polymers based on tall oil fatty acids, phthalic anhydride, glycerin and rosin (CAS No. 68015-39-4); poly(isobutyl vinyl ether) (CAS No. 9003-44-5); zinc 2-ethylhexanoate (CAS No. 136-53-8); and more than 50 percent by weight of a hydrocarbon-based solvent (provided for in subheading 3208.10.00)
",Free,No change,,,0.0
9902.10.53,99021053,990210,99,"Mixtures of methyl esters of C16-C18 and C18 unsaturated fatty acids (CAS No. 67762-38-3) and methyl hexadecanoate (Methyl Palmitate) (CAS No. 112-39-0) (provided for in subheading 3824.99.41) derived from coconut, palm-kernel or palm oil, used other than as a fuel",Free,No change,,,0.0
9902.10.54,99021054,990210,99,N-Propylphosphorothioic triamide (CAS No. 916809-14-8) (provided for in subheading 3824.99.92),Free,No change,,,0.0
9902.10.55,99021055,990210,99,"Mixtures of sodium salts of iminodisuccinic acid (CAS No. 144538-83-0), whether or not in water (provided for in subheading 3824.99.92)",Free,No change,,,0.0
9902.10.56,99021056,990210,99,"Mixtures of N,N'-1,2-ethanediylbis(N-acetylacetamide) with organic binders (CAS No. 10543-57-4) (provided for in subheading 3824.99.92)",Free,No change,,,0.0
9902.10.57,99021057,990210,99,"Mixtures of C5-C18 perfluorocarbon alkanes, perfluorocarbon amines, and/or perfluorocarbon ethers (CAS No. 86508-42-1) (provided for in subheading 3824.99.92)  ",Free,No change,,,0.0
9902.10.58,99021058,990210,99,"Mixtures of 2-methyl-N-[2-(2-oxoimidazolidin-1-yl)ethyl]prop-2-enamide (CAS No. 3089-19-8), 2-methylprop-2-enoic acid (CAS No. 79-41-4), 1-(2-aminoethyl)imidazolidin-2-one (CAS No. 6281-42-1) and benzene-1,4-diol (CAS No. 123-31-9) (provided for in subheading 3824.99.92)",Free,No change,,,0.0
9902.10.59,99021059,990210,99,"Amorphous synthetic silica gel, silanized (CAS No. 	112926-00-8) (provided for in subheading 3824.99.92)",Free,No change,,,0.0
9902.10.60,99021060,990210,99,"Sodium ethylate (sodium ethanolate) (CAS No. 141-52-6), solution in ethanol (CAS No. 64-17-5) (provided for in subheading 3824.99.92)
",Free,No change,,,0.0
9902.10.61,99021061,990210,99,"Siloxanes and silicones, di-Me, polymers with Me silsesquioxanes and polypropylene glycol mono-Bu ether (CAS No. 68554-65-4), greater than 70 percent by weight, with less than 8 percent percent by weight siloxanes and silicones, di-Me, polymers with Me silsesquioxanes and polyethylene-polypropylene glycol mono-Bu ether, less than 8 percent by weight poly(oxy(methyl-1,2-ethanediyl)), α-butyl-ω hydroxyl (CAS No. 9003-13-8), less than 2 percent by weight oxirane, methyl-, polymer with oxirane, monobutylether (CAS No. 9038-95-3), less than 8 percent by weight silanamine, 1,1,1, trimethyl (CAS No. 68909-20-6) and less than 1 percent by weight silicon dioxide (CAS No. 7631-86-9) (provided for in subheading 3824.99.92)",Free,No change,,,0.0
9902.10.62,99021062,990210,99,1-O-Stearoyl-β-D-fructofuranosyl α-D-glucopyranoside (Sucrose stearate) (CAS No. 25168-73-4) (provided for in subheading 3824.99.92),Free,No change,,,0.0
9902.10.63,99021063,990210,99,"Acid washed beta zeolite powder composed of mixtures of aluminum, silicon and sodium oxides, tetraethylammonium-hydroxide, and organic compounds (CAS No. 1318-02-1) (provided for in subheading 3824.99.92)",Free,No change,,,0.0
9902.10.64,99021064,990210,99,"2-Propenoic acid, C12-C14-alkyl esters, telomers with ethylene, 2-ethylhexyl acrylate, propanal and vinyl acetate (CAS No. 923958-45-6) (provided for in subheading 3901.90.90)",Free,No change,,,0.0
9902.10.65,99021065,990210,99,"Polypropylene in pellet form, containing 18 percent or more but not over 22 percent by weight of mineral filler (talc) (CAS No. 9003-07-0) (provided for in subheading 3902.10.00)",Free,No change,,,0.0
9902.10.66,99021066,990210,99,"Poly(isobutylene) hydroformylation products, reaction products with ammonia (CAS No. 337367-30-3) (provided for in subheading 3902.20.50)",5.0%,No change,,,0.0
9902.10.67,99021067,990210,99,"Poly(2-methylpropene) (polyisobutylene), other than elastomeric (CAS No. 9003-27-4) (provided for in subheading 3902.20.50)",5.1%,No change,,,0.0
9902.10.68,99021068,990210,99,Poly(propylene-co-ethylene) (CAS No. 9010-79-1) (provided for in subheading 3902.30.00),5.9%,No change,,,0.0
9902.10.69,99021069,990210,99,"Silane, ethenyltrimethoxy-, reaction products with 1-butene-ethylene-propene polymer (CAS No. 832150-35-3) (provided for in subheading 3902.30.00)

",Free,No change,,,0.0
9902.10.70,99021070,990210,99,"Poly(propylene-co-1-butene-co-ethylene) (CAS No. 25895-47-0) (provided for in subheading 3902.30.00) 

",Free,No change,,,0.0
9902.10.71,99021071,990210,99,"C12-C18 alkenes, polymers with 4-methyl-1-pentene (CAS Nos. 25155-83-3, 81229-87-0 and 103908-22-1) (provided for in subheading 3902.90.00)",Free,No change,,,0.0
9902.10.72,99021072,990210,99,"alpha-Alkenes (C20 -C24) maleic anhydride-4-amino-2,2,6,6-tetramethylpiperidine, polymer (CAS No. 152261-33-1) (provided for in subheading 3902.90.00)",Free,No change,,,0.0
9902.10.73,99021073,990210,99,Oligomeric poly(butadiene) (CAS No. 68441-52-1) (provided for in subheading 3902.90.00),Free,No change,,,0.0
9902.10.75,99021075,990210,99,"Poly(vinyl acetate-co-vinyl chloride) (CAS No. 9003-22-9) (provided for in subheading 3904.30.60) 
",Free,No change,,,0.0
9902.10.76,99021076,990210,99,"Poly(fumaric acid-co-vinyl acetate-co-vinyl chloride) (CAS No. 32650-26-3) (provided for in subheading 3904.30.60)
",Free,No change,,,0.0
9902.10.77,99021077,990210,99,"Poly(dibutyl (2Z)-2-butenedioate-co-vinyl chloride-co-2-hydroxypropyl acrylate) (CAS No. 114653-42-8) (provided for in subheading 3904.40.00)
",Free,No change,,,0.0
9902.10.78,99021078,990210,99,Poly(vinyl chloride-co-hydroxypropyl acrylate) (CAS No. 53710-52-4) (provided for in subheading 3904.40.00) ,Free,No change,,,0.0
9902.10.79,99021079,990210,99,"Poly(1,1,2,2-tetrafluoro-2-[(trifluoroethenyl)oxy]ethanesulfonyl fluoride-co-tetrafluoroethylene) (CAS No. 1163733-25-2) (provided for in subheading 3904.69.50)
",Free,No change,,,0.0
9902.10.80,99021080,990210,99,"Poly(1,1,2,2-tetrafluoro-2-[(trifluoroethenyl)oxy]ethanesulfonyl fluoride-co-tetrafluoroethylene) SO2F form (CAS No. 69462-70-0) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.81,99021081,990210,99,"Poly(1,1,2,2-tetrafluoro-2-[(trifluoroethenyl)oxy]ethanesulfonyl fluoride-co-tetrafluoroethylene) lithium salt (CAS No. 1687740-67-5) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.82,99021082,990210,99,"Poly(1,1,2,2-tetrafluoro-2-[(trifluoroethenyl)oxy]ethanesulfonyl fluoride-co-tetrafluoroethylene) ammonium salt (CAS No. 1126091-34-6) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.83,99021083,990210,99,"1,1,2-Trifluoroethene - 1,1-difluoroethene (1:1) (Vinylidene fluoride-trifluoroethylene copolymer) (CAS No. 28960-88-5) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.84,99021084,990210,99,"Poly(1,1-difluoroethene-co-1-chloro-1,2,2-trifluoroethene-co -1,1,2-trifluoroethene) (CAS No. 81197-12-8) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.85,99021085,990210,99,"Mixtures of approximately 25 percent propanoic acid, 3-hydroxy-2-(hydroxymethyl)-2, methyl polymers with 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane and reduced methyl esters of reduced polymerized, oxidized tetrafluoroethylene, compounds with trimethylamine (CAS No. 328389-91-9), less than 1 percent 2-propanol (CAS No. 67-63-0) and less than 1 percent 2-butanone (CAS No. 78-93-3), remaining content water (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.86,99021086,990210,99,Perfluoropolymethylisopropyl ether having a boiling point above 170 degrees Celsius (CAS No. 69991-67-9) (provided for in subheading 3904.69.50),Free,No change,,,0.0
9902.10.87,99021087,990210,99,"Mixture of poly(1-[difluoro(trifluoromethoxy)methoxy]-1,1,2,2-tetrafluoro -2-(trifluoromethoxy)ethane) (CAS No. 69991-61-3) and Perfluoropolymethylisopropyl ether (CAS No. 69991-67-9) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.88,99021088,990210,99,"1,1,2,2 Tetrafluoroethene, oxidized, polymerized (CAS No. 69991-61-3) (provided for in subheading 3904.69.50)",2.4%,No change,,,0.0
9902.10.89,99021089,990210,99,"Ethene, 1,1,2,2-tetrafluoro-, oxidized, polymerized, reduced, ethyl esters, reduced, N-[2-[(2-methyl-1-oxo-2-propen-1-yl) oxy] ethyl] carbamates (CAS No. 1385773-87-4) (provided for in subheading 3904.69.50)
",Free,No change,,,0.0
9902.10.90,99021090,990210,99,"1-Propene, 1,1,2,3,3,3-Hexafluoro-, oxidzed, polymd., reduced, hydrolized reaction products with ammonia (CAS No. 370097-12-4) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.91,99021091,990210,99,"1-Propene, 1,1,2,3,3,3-hexafluoro-, oxidized, polymerized, reduced, hydrolyzed (CAS No. 161075-14-5) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.92,99021092,990210,99,"Ethene, 1,1,2,2-tetrafluoro-, oxidized, polymerized, reduced, methyl esters, reduced, 2,3-dihydroxypropyl ethers (CAS No. 925918-64-5) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.93,99021093,990210,99,Polyperfluoroethoxymethoxydifluoroethyl polyethylene glycol ether (CAS No. 88645-29-8) (provided for in subheading 3904.69.50),2.1%,No change,,,0.0
9902.10.94,99021094,990210,99,Methoxycarbonyl-terminated perfluorinated polyoxymethylene-polyoxyethylene (CAS No. 107852-49-3) (provided for in subheading 3904.69.50),Free,No change,,,0.0
9902.10.95,99021095,990210,99,"Ethene, tetrafluoro, oxidized, polymerized, reduced, methyl esters, reduced, ethoxylated (CAS No. 162492-15-1) (provided for in subheading 3904.69.50)
",Free,No change,,,0.0
9902.10.96,99021096,990210,99,"Mixtures of 95 percent perfluoropolyether polyethoxy alcohol (CAS No. 1260733-08-1) and 5 percent 2,2'-[oxybis(2,1-ethanediyloxy)]diethanol (Tetraethylene glycol) (CAS No. 112-60-7) (provided for in subheading 3904.69.50)",Free,No change,,,0.0
9902.10.97,99021097,990210,99,"1-Propamine, 3-(triethoxysilyl)-, reaction products with Etesters of reduced polymd. oxidized poly(tetrafluoroethylene) (CAS No. 223557-70-8) (provided for in subheading 3904.69.50)
",Free,No change,,,0.0
9902.10.98,99021098,990210,99,"Poly(vinyl acetate), of a kind used in food preparations (CAS No. 9003-20-7) (provided for in subheading 3905.19.00)",Free,No change,,,0.0
9902.10.99,99021099,990210,99,Poly(vinyl acetate-co-crotonic acid) (CAS No. 25609-89-6) (provided for in subheading 3905.19.00),Free,No change,,,0.0
9902.11.01,99021101,990211,99,"Ethylene-vinyl acetate copolymers (other than those in aqueous dispersions), containing 50 percent or more by weight of vinyl acetate monomer (CAS No. 24937-78-8) (provided for in subheading 3905.29.00)",Free,No change,,,0.0
9902.11.02,99021102,990211,99,"Polyvinyl formal resin (ethenol; [(ethenyloxy)methoxy]ethene (CAS Nos. 63450-15-7, 63148-64-1, and 9003-33-2) (provided for in subheading 3905.91.10) 
",Free,No change,,,0.0
9902.11.03,99021103,990211,99,"Aqueous mixtures of poly(vinyl alcohol) (CAS No. 110532-37-1) and poly(vinylpyrrolidone) (CAS No. 9003-39-8) (provided for in subheading 3905.99.80) 

",Free,No change,,,0.0
9902.11.04,99021104,990211,99,Poly(acrylic acid-co-(sodium 2-(acryloylamino)-2-methyl-1-propanesulfonate) sodium salt) (CAS No. 136903-34-9) in granulated form (provided for in subheading 3906.90.50),Free,No change,,,0.0
9902.11.05,99021105,990211,99,Poly(ammonium acryloyldimethyl taurate-co-vinyl pyrrolidone) (CAS No. 335383-60-3) (provided for in subheading 3906.90.50),Free,No change,,,0.0
9902.11.06,99021106,990211,99,Poly(acrylamide-co-sodium polyacrylate) (CAS No. 25085-02-3) (provided for in subheading 3906.90.50),Free,No change,,,0.0
9902.11.07,99021107,990211,99,Poly(butyl methacrylate-co-(2-dimethylaminoethyl) methacrylate-co-methyl methacrylate) 1:2:1 (CAS No. 24938-16-7) (provided for in subheading 3906.90.50),Free,No change,,,0.0
9902.11.08,99021108,990211,99,"Poly(ethyl acrylate-co-methyl methacrylate-co-trimethylammonioethyl methacrylate chloride) (CAS No. 33434-24-1) (provided for in subheading 3906.90.50)
",Free,No change,,,0.0
9902.11.09,99021109,990211,99,Poly(methacrylic acid-co-methyl methacrylate) (CAS No. 25086-15-1) (provided for in subheading 3906.90.50),Free,No change,,,0.0
9902.11.10,99021110,990211,99,"Poly(methyl acrylate-co-methyl methacrylate-co-methacrylic acid) 7:3:1 (CAS No. 26936-24-3) (provided for in subheading 3906.90.50)
",Free,No change,,,0.0
9902.11.11,99021111,990211,99,Starch-g-poly (propenamide-co-2-propenoic acid) potassium salt (CAS No. 863132-14-3) (Zeba) (provided for in subheading 3906.90.50),Free,No change,,,0.0
9902.11.12,99021112,990211,99,"Mixtures of α-(3-(3-(2H-benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl) -1-oxopropyl)-ω-hydroxy-poly (oxy-1,2-ethanediyl) (CAS No. 104810-48-2); α-(3-(3-(2H-benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl) -1-oxopropyl)-ω- (3-(3-(2H-benzotriazol-2-yl) -5-(1,1-dimethylethyl) -4-hydroxyphenyl) -1-oxopropoxy)-poly (oxy-1,2-ethanediyl) (CAS No. 104810-47-1); and polyethylene glycol (CAS No. 25322-68-3) (provided for in subheading 3907.20.00)",Free,No change,,,0.0
9902.11.13,99021113,990211,99," Oxirane, 2-methyl-, polymer with oxirane, monoether with 1,2-propanediol mono(2-methyl-2-propenoate) (CAS No. 220846-90-2) (provided for in subheading 3907.20.00)

",Free,No change,,,0.0
9902.11.14,99021114,990211,99,"Mixtures of approximately 20 percent or less diphosphoric acid, polymers with ethoxylated reduced methyl esters of reduced polymerized oxidized tetrafluoroethylene (CAS No. 200013-65-6) and less than 10 percent 2-(2-methoxypropoxy)-1-propanol (CAS No. 34590-94-8), remaining content is water (provided for in subheading 3907.20.00)",0.3%,No change,,,0.0
9902.11.15,99021115,990211,99,"Heat-curable epoxy resin mixture containing more than 30 percent by weight of 4,4'-(9H-fluorene-9,9-diyl)bis(2-chloroaniline) (CAS No. 107934-68-9) as a curing agent (provided for in subheading 3907.30.00)",Free,No change,,,0.0
9902.11.16,99021116,990211,99,"Mixtures of ethanaminium, 2-hydroxy-N-(2-hydroxyethyl)-N,N-dimethyl-, methyl sulfate (1:1), polymer with 2-(chloromethyl)oxirane, 1,3-diisocyanatomethylbenzene, a-hydro-w-hydroxypoly[oxy(methyl-1,2-ethanediyl)] and 1,2,3-propanetriol (CAS No. 82294-81-3); Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane (CAS No. 25068-38-6); and Formamide, N,N-dimethyl-(CAS No. 68-12-2) (provided for in subheading 3907.30.00)
",Free,No change,,,0.0
9902.11.17,99021117,990211,99,"1,2-Bis-O-(2-oxiranylmethyl)-D-glucitol (CAS No. 68412-01-1) (provided for in subheading 3907.30.00)",Free,No change,,,0.0
9902.11.18,99021118,990211,99,Sulfonated polyethylene terephthalate (CAS No. 63534-56-5) (provided for in subheading 3907.60.00),Free,No change,,,0.0
9902.11.19,99021119,990211,99,"Poly(dimethyl carbonate-co-1,6-hexanediol) (CAS No. 101325-00-2) (provided for in subheading 3907.99.50)",Free,No change,,,0.0
9902.11.20,99021120,990211,99,"Dimethyl carbonate polymer with 1,6-hexanediol copolymer and 2-oxepanone (CAS No. 282534-15-0) (provided for in subheading 3907.99.50)",Free,No change,,,0.0
9902.11.21,99021121,990211,99,"Poly[(dimethyl butanedioate-co-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidin-4-ol)] (CAS No. 65447-77-0) (provided for in subheading 3907.99.50)",Free,No change,,,0.0
9902.11.23,99021123,990211,99,"Polymer of 1,4-benzenedicarboxylic acid with 1,4-butanediol and hexanedioic acid (CAS No. 60961-73-1) (provided for in subheading 3907.99.50) 
",1.6%,No change,,,0.0
9902.11.24,99021124,990211,99,"1,4-Benzenedicarboxylic acid, polymer with 1,4 butanediol and decanedioc acid (CAS No. 28205-74-5) (provided for in subheading 3907.99.50)

",Free,No change,,,0.0
9902.11.26,99021126,990211,99,"1,4-Benzenedicarboxylic acid, polymer with 1,4-butanediol, hexanedioic acid and nonanedioic acid (CAS No. 83064-08-8) (provided for in subheading 3907.99.50)",Free,No change,,,0.0
9902.11.27,99021127,990211,99,"1,4-Benzenedicarboxylic acid, polymer with 1,4-butanediol, decanedioic acid and hexanedioic acid (CAS No.109586-86-9) (provided for in subheading 3907.99.50)
",Free,No change,,,0.0
9902.11.28,99021128,990211,99," 1,2-Benzenedicarboxylic acid, 3,4,5,6-tetrabromo-, polymer with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol, hexanedioic acid, 2,2-((1-methylethylidene)bis(4,1-phenyleneoxymethylene)) bis(oxirane) and 1,2-propanediol in toluene (CAS No. 68568-64-9) (provided for in subheading 3907.99.50)",Free,No change,,,0.0
9902.11.29,99021129,990211,99,"Poly(1,4-benzenedicarboxylic acid-co-1,4-butanediol-co-nonanedioic acid) (CAS No. 26590-80-7) (provided for in subheading 3907.99.50)",Free,No change,,,0.0
9902.11.30,99021130,990211,99,"Dodecanedioic acid, polymer with 4,4ʹ-methylenebis(2- methylcyclohexanamine) (CAS No. 163800-66-6) (provided for in subheading 3908.10.00)",Free,No change,,,0.0
9902.11.31,99021131,990211,99,"Micro-porous, ultrafine, spherical polyamide powders of polyamide 6 (CAS No. 356040-79-4), polyamide-12 (CAS No. 338462-62-7) and polyamide 6, 12 (CAS No. 356040-89-6) (provided for in subheading 3908.10.00 or 3908.90.70)",Free,No change,,,0.0
9902.11.32,99021132,990211,99,"Poly{(azacyclotridecan-2-one)-co-(1,3-benzenedicarboxylic acid; 1,4-benzenedicarboxylic acid)-alt-(1,6-hexanediamine; 4,4'-methylenebis[cyclohexanamine]; 4,4'-methylenebis[2-methylcyclohexanamine])} (CAS No. 1030611-14-3) (provided for in subheading 3908.90.70)",Free,No change,,,0.0
9902.11.33,99021133,990211,99,"Poly{(azacyclotridecan-2-one)-co-(1,3-benzenedicarboxylic acid; 1,4-benzenedicarboxylic acid)-alt-(4,4'-methylenebis[2-methylcyclohexanamine])} (CAS No. 62694-40-0) (provided for in subheading 3908.90.70)",Free,No change,,,0.0
9902.11.34,99021134,990211,99,"Mixtures containing 40 to 60 percent by weight formaldehyde polymers with aniline (CAS No. 25214-70-4) and 60 to 40 percent by weight 4,4'-methylendianiline (CAS No. 101-77-9) (provided for in subheading 3909.39.00)",Free,No change,,,0.0
9902.11.35,99021135,990211,99,"Poly(phenol-co-formaldehyde-co-4-(1,1-dimethylethyl)phenol) (CAS No. 28453-20-5) (provided for in subheading 3909.40.00)",Free,No change,,,0.0
9902.11.36,99021136,990211,99,4-tert-Butylphenol; formaldehyde; 4-[2-(4-hydroxyphenyl)propyl]phenol (CAS No. 54579-44-1) (provided for in subheading 3909.40.00),Free,No change,,,0.0
9902.11.37,99021137,990211,99,"Mixture of polymers of formaldehyde-1,3-benzenediol (1:1) (CAS No. 24969-11-7) and unreacted 1,3-Benzenediol (CAS No. 108-46-3) (provided for in subheading 3909.40.00)",Free,No change,,,0.0
9902.11.38,99021138,990211,99,"2-Oxepanone polymer with 1,4-butanediol and 5- isocyanato-1-(isocyanatomethyl)-1,3,3- trimethylcyclohexane, 2-ethyl-1-hexanol-blocked (CAS No. 189020-69-7) (provided for in subheading 3909.50.50)
",Free,No change,,,0.0
9902.11.39,99021139,990211,99,"Hexanedioic acid, dihydrazide, polymer with 5-amino-1,3,3-trimethylcyclohexanemethanamine, 1,3-butanediol and 1,1'-methylenebis[4-isocyanatocyclohexane], methyl ethyl ketone oxime- and polyethylene glycol mono-methyl ether-blocked in aqueous solution (CAS No. 200295-51-8) (provided for in subheading 3909.50.50)
",Free,No change,,,0.0
9902.11.40,99021140,990211,99,"Oxirane, 2-methyl-, polymer with oxirane, ether with 1,2,3-propanetriol (3:1), polymer with 2,4-diisocyanato-1-methylbenzene and α-hydro-ω-hydroxypoly[oxy(methyl-1,2-ethanediyl)] ether with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol (3:1), caprolactam-blocked (CAS No. 936346-53-1) (provided for in subheading 3909.50.50)
",Free,No change,,,0.0
